username,productID,ratings
BySJ. Anderson,11765,3
ByBobby Lee Daniels,11766,3
Bydavid c. page,11767,3
Bylatoya allen,11768,3
ByLitfield N. Rolle,11769,3
ByMiz Santos,11770,3
ByAmazon Customer,11771,3
BySK,11772,3
Byscott,11773,3
ByHD,11774,3
ByWILLIAM HEARD,11775,3
ByChristine M,11776,3
ByShirley,11777,3
Bydavis proctor,11778,3
ByFreedomWorks,11779,3
BySam Webber,11780,3
ByDonald F.,11781,3
ByMatthew,11782,3
ByAmazon Customer,11783,3
Bydiana,11784,3
Bymaolisa mclaughlin,11785,3
ByCR,11786,3
ByJack Jardine,11787,3
ByRoberts W. Sterling,11788,3
By714cuzzins,11789,3
Byanon,11790,3
ByMichael in NY,11791,3
ByWilma Jean,11792,3
ByPeyton,11793,3
ByLocal Guy,11794,3
ByVicki Chandler,11795,3
ByAmber,11796,3
ByR G,11797,3
ByH. X. Li,11798,3
ByAmazon Customer,11799,3
ByDon Crouse,11800,3
ByPaul Byrd,11801,3
ByNathan H.,11802,3
ByTiani Bento,11803,3
ByLisa,11804,3
Bycindy johnson,11805,3
ByDanny Yero,11806,3
ByAmazon Customer,11807,3
ByJoyce adams,11808,3
ByRGreer,11809,3
ByAmazon Customer,11810,3
ByAmazon Customer,11811,3
ByDonald L. Mansell,11812,3
BySfarelo,11813,3
ByIBookWorm36,11814,3
Bytallywhacker02,11815,3
ByTERUO SUGAHARA,11816,3
ByGlen Woolsey,11817,3
ByJames L,11818,3
ByDwaine Everett Thomas,11819,5
ByCaren,11820,5
ByJoseph Queliz,11821,5
ByT Tansil,11822,5
ByCD,11823,5
ByBH,11824,5
ByDavid P. Schuler,11825,4
ByRoy Taylor,11826,4
Bybkcr8on,11827,5
ByAmazon Customer,11828,1
ByAmazon Customer,11829,5
ByWheels,11830,2
Bymeg,11831,5
ByDeanokat,11832,5
Bywilliam b.,11833,4
ByNPR MAN,11834,5
ByMMS,11835,2
ByRebecca S. Scott,11836,2
Bykc771,11837,2
ByFrankMD,11838,2
ByViper1,11839,2
ByDouglas Risko,11840,2
ByAmazon Customer,11841,2
ByAmazon Customer,11842,2
ByRyan Duckett,11843,2
Bycruz,11844,2
Bybruce galbraith,11845,2
ByAmazon Customer,11846,2
Byigorx,11847,2
ByYomomma,11848,2
Byvishwanath,11849,2
ByDon,11850,2
ByRonald Anderson,11851,2
ByAmazon Customer,11852,2
Bylindi,11853,2
ByKenzie,11854,2
ByAmazon Customer,11855,2
ByMegan H.,11856,2
ByM.,11857,2
BySean McKenzie,11858,2
ByAmazon Customer,11859,2
ByBenjamin F Briggs,11860,2
ByTom,11861,2
Bybeautyphd,11862,2
ByMargaret C,11863,2
Byphillip shelton,11864,2
Byjesenia,11865,2
Bymonty45,11866,2
ByClaire B,11867,2
ByiLove2Review,11868,5
ByLJ,11869,5
ByJesse Magee,11870,5
ByC. D. Zuff,11871,3
Bycorey,11872,5
ByDW,11873,5
ByTony,11874,2
Byscrumdiddlyumptious,11875,4
ByAnnette Fabrizio,11876,1
Byoldfogey,11877,3
Bydavid,11878,5
ByKeturah,11879,5
ByAndrew D. Koontz,11880,5
ByAmazon Customer,11881,4
ByMAGstar,11882,5
ByMike McGinley,11883,5
ByAlex Croy,11884,5
Bybeau,11885,5
ByBear,11886,5
ByKay Warner,11887,1
ByKAHchoo,11888,2
Byjor,11889,1
ByChristopher,11890,3
Bypk,11891,5
ByBenjamin Hendricks,11892,1
BySaul,11893,5
ByMalibu Shary,11894,5
Bymacktheknife,11895,5
ByDIY amp Baking,11896,4
Byyeahya ahmed,11897,5
ByBill S.,11898,4
ByDecember 30,11899,4
ByS Al,11900,4
ByGallagerth3,11901,5
ByMichael Radford,11902,5
ByRorylynn Lemond,11903,4
ByShamvvs,11904,5
ByJimbo,11905,5
ByK. P. Keber,11906,5
ByMapaddict,11907,2
ByJohnny,11908,4
ByDachs1,11909,5
ByMarcio Mafra,11910,5
Bysilo691,11911,5
ByJamarryan,11912,1
ByRandol I Stancil,11913,1
ByChristine,11914,1
ByKenneth E. Guard,11915,5
ByErik Matlock,11916,5
ByTM,11917,5
ByStreetIntel,11918,5
ByDavid G,11919,1
ByNicholas J Damato,11920,1
ByAmazon Customer,11921,1
ByZachary M.,11922,2
ByReconnaissant,11923,4
Byzebras,11924,5
ByAmazon Customer,11925,5
ByMegan,11926,4
ByRobert S.,11927,5
ByNDT,11928,5
ByRobin S.,11929,5
Byjaffreytech,11930,5
ByKayla,11931,5
ByANDONANDON,11932,2
ByJodi Kimball,11933,5
ByM S.,11934,5
ByLifesavr,11935,5
ByBuddy G,11936,5
ByMichael,11937,5
Byndrwum,11938,5
ByCaley G,11939,5
ByMunchMorty,11940,5
BykevinRN,11941,5
ByRICHARD A.,11942,4
ByOysters,11943,1
ByALAN L.,11944,5
Bycivilpaw,11945,5
ByManAboutTown,11946,4
ByTC,11947,2
ByVernon Porter,11948,1
ByAndrew T. Sims,11949,5
Bywilliam wynn,11950,5
ByPALMITER,11951,5
ByMy two cents,11952,5
ByJBBLUEJ,11953,5
ByCindersandashes,11954,5
Byq,11955,5
ByJohn O.,11956,5
ByDEB,11957,5
ByLi P,11958,4
ByS-East Coast,11959,5
ByChristopher McGuire,11960,5
ByCoolage,11961,5
Byannelise,11962,5
Bylinda14906,11963,5
ByT. Grossi,11964,5
ByMichael Johnson,11965,2
ByNamrata Saha,11966,2
Bydwaters,11967,3
Byggdee,11968,2
ByDina,11969,1
ByStew Kramer,11970,5
Bydarkmilk,11971,5
ByRyan T,11972,5
ByTreon Lawley,11973,5
ByKindle Customer,11974,2
ByJerica Drew,11975,1
ByDeja,11976,5
ByCharlene M.,11977,5
ByHODGEPODGESPV,11978,5
ByB. Carr,11979,5
ByAmazon Customer,11980,5
ByRon C.,11981,5
ByCudjoemon,11982,5
ByAunt B,11983,5
ByKyle L.,11984,5
Byrsrush02,11985,5
ByMike,11986,5
ByJessica L Houze,11987,5
ByBJG,11988,4
ByAmazon Customer,11989,5
ByNorth Carolina Consumers Council,11990,5
ByLorena,11991,5
ByFlowerladytoo,11992,5
ByGary S.,11993,5
Byct27gt,11994,5
Bysunrosey,11995,5
ByC. Bream,11996,4
ByJim,11997,5
ByTilk,11998,5
ByToddlerMom,11999,5
Bysara1,12000,5
ByStephanie Sullivan,12001,5
ByLaura Pick,12002,4
ByChet Wood,12003,5
ByKari,12004,5
Bygrayhawk,12005,5
ByAmazon Customer,12006,5
ByJacob,12007,4
BytheNOPPER,12008,4
Bykrazedgurl17,12009,5
ByMarkus,12010,5
Bydcdaigle,12011,5
ByHeather C,12012,5
ByAndrew Pierce,12013,5
ByNancy C. Hall,12014,5
ByBravoseven,12015,5
ByJordan H.,12016,5
ByJorge R,12017,4
ByCarlie K,12018,5
ByLaszlo,12019,5
ByMaya,12020,5
ByDoubleE,12021,4
ByVijay Manickavasagam,12022,5
ByHappyGrillMore,12023,4
ByJoseph,12024,4
ByCarla,12025,5
Bykeason2,12026,5
ByJonathan Guntert,12027,5
Byalex berovides,12028,5
ByDavid Wood,12029,5
ByJustin Gedeon,12030,5
ByGuyGal,12031,5
ByBrad Schneider,12032,5
BySarley,12033,5
ByAmazon Customer,12034,5
ByGapeach,12035,5
ByReal Person,12036,5
ByAmazon Customer,12037,4
ByAdam,12038,5
ByChristeena williams,12039,4
ByKeri G.,12040,4
ByChris,12041,5
ByCrystal Lee,12042,5
Byzephyr,12043,1
ByRose Thomas,12044,1
ByJMK,12045,1
ByBethany,12046,1
ByAmazon Customer,12047,1
ByBusy WA Mom,12048,1
ByJ. Clark,12049,1
Byghbugmama,12050,5
ByStephen Black,12051,5
Byeverett blair,12052,5
ByCurious,12053,5
ByG. Colin Mulcahy,12054,5
ByAmanda Carlson,12055,4
ByYousif A. Hassan,12056,4
ByTaterTot,12057,5
ByRobert W.,12058,5
ByMike Cook,12059,5
ByNoah Shah,12060,1
ByJessica Von Eschen,12061,5
Byblove2205,12062,5
ByThomas Brinson,12063,5
Byronald bollinger,12064,5
ByEmily K.,12065,5
ByJake,12066,5
ByJennifer A. Meole,12067,5
Bysteg,12068,4
ByRobert C Hubbard,12069,5
BysusieQ,12070,5
Bymatthew h.,12071,4
ByRebecca S,12072,5
ByZack,12073,4
ByDonald Dible,12074,5
ByFine Knots,12075,3
ByGatorGrad14,12076,5
ByJ. Henningson,12077,3
ByMarioP,12078,5
Byikeboy,12079,5
ByMargie Read,12080,5
Bytrigoe,12081,3
ByStan,12082,4
"ByJust because I review, doesn't mean I get a freebie, or does it",12083,5
ByJC,12084,4
Byuma88,12085,5
ByAlmcnorris,12086,5
Amazon Customer,12087,5
Amazon Customer,12088,4
Stephen M.,12089,5
Stephen M.,12090,5
Stephen M.,12091,5
Zingseven,12092,2
rtjacobs,12093,5
john f,12094,4
john f,12095,4
john f,12096,4
johng2,12097,4
shawnhuffman2013,12098,3
Timothy B. Riley,12099,4
James Rainbolt,12100,5
Vivian Harris,12101,5
Andrew S,12102,3
jham111,12103,4
Jadiah Jones,12104,5
Tyler,12105,4
Josh.O,12106,4
Daniel Verner,12107,3
coool dude,12108,5
Jojoleb jojoleb,12109,4
Stacey The Scenic Life,12110,4
K. Harris Kitty lover .,12111,5
James D. Madara,12112,4
richh52,12113,5
B. Kester,12114,3
Roger rojaman woodson,12115,5
agtarantino,12116,4
William Walker,12117,4
Geoffrey Kleinman,12118,3
A. Burke,12119,5
Rajat M.,12120,3
lexx35,12121,5
nonpareil,12122,5
Four Fingers,12123,3
RaphaelRicardo,12124,3
RaphaelRicardo,12125,3
RaphaelRicardo,12126,3
Don Juan,12127,5
Don Juan,12128,5
Don Juan,12129,5
pattipet2011,12130,4
Peter P,12131,4
newto_epzvax,12132,5
pcaruso1956,12133,5
1946italy,12134,5
richard crombie,12135,5
renegade3932011,12136,5
johcoopersmit-0,12137,3
sally whitehead,12138,4
Mr. Luke B. Cunningham,12139,4
carol,12140,5
graciegoo04,12141,5
docarte-38,12142,5
murr3963_kzgjiur,12143,5
cab121461,12144,5
imaorabialnajja_0,12145,5
Mr. N. H. Robinson spooky,12146,4
delano1230_0,12147,5
martina o driscoll,12148,5
Denise Oran,12149,5
Ronnie,12150,2
KeithJoseph,12151,5
comicbookcuban,12152,5
ericheryl,12153,5
embroidery18,12154,5
jgardnergolf,12155,4
levi569,12156,3
happypersonohyeh,12157,5
99kurama99,12158,5
juleekae,12159,5
ml2shop,12160,5
connieinla,12161,5
lobo5981,12162,5
j-stjin-sdm3ip,12163,5
truck-electric,12164,5
kiss_rocks,12165,5
hazel_1111,12166,5
hamptonmotels,12167,5
Mikey123456789,12168,5
diamond,12169,5
Pat91,12170,5
dm94101,12171,5
BusyMom5789,12172,5
Frank,12173,5
Rickgelo,12174,3
LADYD92,12175,5
Charlie,12176,5
msbarbosa479,12177,5
Scooby123,12178,5
Bball5chick1c,12179,5
Bigboy,12180,5
RobT,12181,5
DonnaLuch,12182,4
javirod01,12183,4
jbenedict2,12184,5
TexasMaggie,12185,5
fubarcrs,12186,5
Chris,12187,4
Bryan,12188,5
aZre1tiree,12189,5
Iodine,12190,5
BEN1,12191,5
Gail,12192,5
APP63,12193,4
Mike,12194,5
Akki,12195,5
STRIPYGOOSE,12196,3
GBmarbles,12197,2
Jk60,12198,4
GodFreeXChoice,12199,5
Patrick,12200,5
tnvolkaniac,12201,5
PJ1701,12202,4
Donna,12203,5
STRIPYGOOSE,12204,5
Mtnbiker246,12205,5
Bensonrt,12206,5
Friend o' Fiber,12207,5
Danielle Everett,12208,5
Babsbny reads way too much,12209,5
M. Tz.,12210,4
Just Wondering,12211,5
natashac1180,12212,4
pumpkflavorbarium*2,12213,5
bees_elbows,12214,5
possumtrot34,12215,5
rickandloralee,12216,5
mssandy39,12217,5
wentlvirgi,12218,5
row_eilee,12219,5
70marcia,12220,5
Kindle Customer,12221,2
hagen51,12222,5
bopsterjazz,12223,5
bopsterjazz,12224,5
slytone1,12225,5
marko2019,12226,2
marko2019,12227,2
topgun388,12228,5
kids_bus_driver,12229,5
bobbytb47,12230,4
4tinyhearts4,12231,5
jamin_t1,12232,4
missjuggalette28,12233,5
2011tsissa,12234,4
arkadycole,12235,5
RugbyRef,12236,5
apple21man,12237,5
kaka,12238,5
tinkerbell2,12239,2
Denverbrian,12240,3
Charlie,12241,5
MrDX,12242,5
Chris201,12243,4
Brantin,12244,5
CraigJ5974,12245,5
Bamafever78,12246,5
mssilverfox,12247,4
Mom2Kingston,12248,5
Marb,12249,5
IceisMN612,12250,5
Eze110,12251,5
Noshowcharlie,12252,5
sa88,12253,5
Holmes,12254,5
ricanaustin,12255,5
Littledavila,12256,5
Jimbo,12257,5
GEM310,12258,3
Et1293,12259,5
rfran704,12260,5
Sassy,12261,5
tbistone,12262,5
dwd3885,12263,5
Niceguy,12264,5
Dave845,12265,5
EliteBuyer,12266,5
CarFren,12267,5
DodgeDart920,12268,5
25Firefighter,12269,5
MaloIrukandji,12270,5
Franco,12271,5
Catlee,12272,4
In4dfun2,12273,5
cc2wclc,12274,5
Jess,12275,5
Snowman8,12276,5
Stephenm,12277,5
7011,12278,5
RonGT,12279,5
Jenn,12280,4
bill,12281,4
chloe,12282,5
Gardner,12283,4
l8forad8,12284,5
1234,12285,4
Dcmurphy1515,12286,5
Cody,12287,5
eopp,12288,5
Pannow,12289,5
MovieGuyOH,12290,5
redluong,12291,5
Bertram,12292,5
TempeDiablo,12293,5
Gizzard,12294,5
Danny,12295,4
Meme,12296,4
Tony,12297,5
Brianna,12298,5
Gucci,12299,5
Anonymous,12300,5
cOBRA,12301,5
Izzy,12302,5
fatpants,12303,5
p2j2m,12304,4
cecook82,12305,5
Mtbike,12306,5
Supahfree,12307,5
JayR,12308,5
TatisLexa,12309,5
Jobendab,12310,5
JPS71,12311,5
Dirtdiver069,12312,5
Terri,12313,5
Kimber,12314,5
TinaV6201,12315,5
Rabah,12316,5
ShaneT,12317,5
Tazman3582,12318,5
LookoutNoah,12319,5
ChrisK,12320,5
perryo,12321,5
GSK7,12322,5
Smooze3,12323,5
mb-archer2011,12324,5
John,12325,5
JustOneMan,12326,5
Willie4,12327,5
ts120,12328,4
Grace,12329,5
Langers1234,12330,5
iggy,12331,1
BKKTH,12332,4
richmond282,12333,4
Outofcrayons,12334,4
ShanNick,12335,5
Pureluck928,12336,5
Poppycjb,12337,5
Marc,12338,1
wirelesssassyowner,12339,1
shera624,12340,1
Jvier,12341,2
Ralph,12342,5
Karl,12343,4
Nasa,12344,4
Drjim,12345,5
evolracing,12346,5
Preacherman,12347,5
MusicLover,12348,4
Yeoman742,12349,3
Captsky,12350,5
MrGGarry,12351,4
Flintlock,12352,4
IbDAH,12353,5
LillyMiami,12354,5
smvere,12355,5
Missy,12356,5
AMA2,12357,4
Hooksy,12358,5
TheTravelerRN,12359,5
Yellowman99,12360,5
Gurkha,12361,5
Grimdad,12362,5
MaverickSmooth,12363,5
Daniel,12364,5
Werda64,12365,5
str4920,12366,4
FB0001,12367,4
Courtney,12368,5
Kevin,12369,4
2ndtap,12370,5
Kevin6868,12371,5
NTS62,12372,5
JAdow,12373,5
Stevarino,12374,5
Buyer,12375,5
CPLPUN,12376,5
Tommy,12377,5
Dani,12378,5
Happytekki,12379,5
Gee54,12380,5
jeopcon69,12381,4
ShawPhoto,12382,5
bossfan,12383,5
Cindy,12384,5
RJH808,12385,4
Flutterbye216,12386,5
pmcc,12387,5
cantuc,12388,4
Vanessa,12389,5
Davek,12390,3
Cable,12391,5
Augustine,12392,4
MacG,12393,4
AAAC,12394,4
bigislandwave,12395,4
Mike,12396,4
nvcop,12397,4
Timmer,12398,4
BddoT2,12399,4
Jonathan,12400,4
beezth,12401,4
mrhockey79,12402,4
techgeek,12403,5
metacuate,12404,4
MikeB,12405,4
ITGuy,12406,5
Loretta,12407,5
Beke,12408,5
Dave,12409,5
Terry,12410,5
Jpalmer00,12411,5
WKKA,12412,5
ladyglencoe,12413,5
Gino,12414,5
Electronicstech,12415,4
betty883,12416,4
Johnnie,12417,5
Pick,12418,5
paul,12419,5
PlasmaGuys,12420,5
coach3,12421,5
photoguy,12422,5
Alan,12423,5
ezze110,12424,5
Lisa,12425,5
Ernie,12426,5
Ceairra,12427,5
Lafeyette,12428,5
Fenn0316,12429,5
Melody9,12430,4
MonLaRose,12431,5
MikeG,12432,4
Carbob,12433,5
BigDaddy55,12434,5
Brian,12435,5
Jlimon,12436,5
Ryeguy74,12437,5
JeffM,12438,4
Smitty,12439,5
Love2Swim,12440,5
Louieg,12441,5
Jusandy25,12442,5
GeorgeO,12443,5
RVCOS,12444,4
Calin44,12445,5
TechGuy,12446,5
rhex,12447,4
gooddeals,12448,4
PABuyer,12449,4
sparkles,12450,4
Np71,12451,5
Kenny,12452,5
funfam3,12453,5
tifnbil,12454,5
Kerrdogg,12455,5
Judy,12456,5
Mitch,12457,4
lntr4550,12458,5
Risha37,12459,5
Casey,12460,5
Bsmm,12461,5
Gdub61,12462,5
Herb,12463,5
Scearls,12464,5
unplug,12465,4
Muzz2160,12466,4
oldschool,12467,4
Dave3635,12468,4
Ohellknow,12469,3
Akadink,12470,5
Zack,12471,4
Fishnan10,12472,4
Angkel78,12473,5
has9yale,12474,4
RonRon,12475,5
Abelitonj,12476,5
dealhunter,12477,4
Fredd,12478,5
bkgrigsby725,12479,4
Sam318,12480,4
Zigcredo,12481,5
SuperNintendoChalmers,12482,5
Fern,12483,4
Robbleo,12484,5
SBgamer,12485,5
Hank,12486,4
cfxu,12487,5
MISTERT,12488,5
techjunkie,12489,5
Sparkygirl,12490,4
Ranger,12491,5
kcerps,12492,5
kennyman,12493,5
Susie,12494,4
Bandit,12495,5
Mainesnow,12496,5
barry,12497,5
cjuli,12498,5
Technogeekster,12499,5
Jpsdrivesfast,12500,5
Elena,12501,5
bob2531,12502,3
Meanum,12503,4
grandma,12504,5
Gmama,12505,5
Czer,12506,5
User,12507,5
rater100,12508,5
Luvlymissez16,12509,5
jaxnvilleguy,12510,5
robo,12511,5
Adam,12512,4
Kathy4901,12513,5
tbandit64,12514,5
Dani,12515,5
Brayden,12516,5
Venti,12517,5
Sean,12518,5
Bones,12519,5
Sevirj89,12520,5
Philme,12521,5
Neeko,12522,4
doclee,12523,4
MAVERY11,12524,5
HBSurferMan85,12525,5
Lanette,12526,5
Consumer,12527,4
1215,12528,5
Luvlyone,12529,5
BobbyG,12530,5
Cinzia,12531,4
PapaC,12532,5
Bebi,12533,5
Paul,12534,5
mrmystery,12535,5
Knack,12536,5
Anacortes,12537,4
AmandaPanda,12538,5
Bugc,12539,5
Steve,12540,5
DWOdom,12541,4
minded,12542,4
Akrin,12543,5
Tmp24,12544,5
Amblate,12545,4
Player99,12546,5
JayPA,12547,5
ERod,12548,5
Maryann,12549,5
marathonman,12550,5
jude70,12551,4
cheeserat,12552,5
BABYDURR,12553,4
Wardog21,12554,4
OLS45,12555,5
Alky,12556,5
Webkf1,12557,3
Webkf1,12558,4
fvsucat,12559,4
WMMANAGEMENT,12560,5
Harper,12561,5
Gaileod,12562,5
Steve,12563,5
Teaz,12564,4
sta123,12565,3
Emilybeaver,12566,4
notoriouspip,12567,4
Spazdude,12568,4
Bubba62,12569,5
VaBeach,12570,5
Tasha12,12571,5
RUGE777,12572,5
Pita,12573,4
pickle,12574,4
Vol865,12575,5
Vol865,12576,5
DoGg,12577,5
EmilyG,12578,5
criscot,12579,4
Vstorageerich,12580,5
Moms,12581,5
Lizmomof4,12582,5
Vaiolation,12583,4
Friend,12584,5
B545,12585,4
StereoDJ,12586,5
Diesel,12587,5
WizardLabs,12588,5
JustMe,12589,5
hondaguy,12590,5
Townes2,12591,5
Frangelica,12592,5
Msvlm05,12593,5
Alan,12594,4
Jimmy,12595,5
brettdavis4,12596,5
Jsanchez,12597,5
jimbo,12598,5
jvanderstel,12599,5
Ripper,12600,2
Jaspendlove,12601,3
Solserfr,12602,4
AndreandDeb,12603,2
Snicoled17,12604,5
JOCHE,12605,5
Davesmith82,12606,5
BigT,12607,4
momof2,12608,2
mike,12609,5
haiisenberg,12610,4
Crom23,12611,4
moose,12612,3
LadyD,12613,3
shaithus,12614,3
comars,12615,5
Edelenjacob,12616,5
ibeb71,12617,4
imakev,12618,2
rayray,12619,5
NoTie,12620,5
patssue,12621,5
Firemedic609,12622,5
MzPat,12623,5
ElPollo,12624,4
GadgetGirl,12625,4
Shaneab,12626,5
MikeNof,12627,5
TheOne,12628,5
Toddo,12629,4
JohnA,12630,5
Grandma,12631,5
Sara,12632,5
NTKramer,12633,5
Evelyn1,12634,5
Mike,12635,5
GG13,12636,5
AbunchofMonkeys,12637,5
JDMAlamo,12638,5
Wheels,12639,5
Jo55,12640,5
Pagnmickie,12641,5
mimi,12642,5
Heather,12643,5
LeeF,12644,5
Janet,12645,5
MBV1,12646,5
Ces0983,12647,5
karius.kb0blhh,12648,5
jhliou,12649,4
Scot,12650,2
mackingInternetswithDOGE,12651,3
VCMN,12652,5
Bestbuyer1,12653,5
Tinkerer,12654,5
shar555,12655,5
Lisadave1999,12656,5
cortezm9,12657,5
Coco,12658,5
vishal,12659,5
Mamag,12660,5
Dspeers,12661,5
Bunny,12662,5
Caboman,12663,5
Hunter,12664,5
Sheldonsgirl,12665,5
opchiasm,12666,5
Alan,12667,5
Sandy,12668,5
Hellmad,12669,4
p12345,12670,4
DaddyLife,12671,5
Rigbyabador,12672,5
ohionana,12673,5
Dpadilla,12674,4
Maria,12675,5
Alan,12676,5
PT109,12677,4
Mata,12678,5
Doug,12679,4
FloridaOh9,12680,4
LooLoo777,12681,4
JBD1,12682,5
bbuy001,12683,4
wax0pal,12684,4
romaeeeeee,12685,5
hzee,12686,5
Papa,12687,3
Tony,12688,5
bebo,12689,5
Stopher6,12690,5
GoPats,12691,5
BestBuyjukie,12692,4
Nunyun345,12693,5
grock2727,12694,4
Albert,12695,1
Ottoman,12696,4
SCHO,12697,3
hulio5,12698,3
Mike,12699,4
Pogera,12700,2
TJay,12701,4
cw9132_3,12702,2
Blue,12703,2
Justme,12704,3
Jdnlex,12705,5
jlivar,12706,5
JP315,12707,5
marie,12708,3
Mac1,12709,4
Gerald,12710,3
Blaze,12711,3
Rick,12712,3
AnthonyZ,12713,3
BuckS,12714,2
father,12715,5
cdmay69,12716,5
Dylon,12717,4
B6W356,12718,5
Evo24,12719,5
Jbheels,12720,5
brdlvr,12721,5
natm,12722,5
Will,12723,5
BigToe,12724,5
Vette,12725,5
Scottief,12726,4
Mike,12727,5
Stormie,12728,4
AC118,12729,5
Marken,12730,5
Kokko,12731,5
Kokko,12732,5
Bugbasher,12733,5
Matty,12734,4
cslaght67,12735,4
Rittir,12736,5
toeka,12737,3
Kleber,12738,5
Abbyks,12739,2
Kim1223,12740,5
DK10,12741,4
Janfer,12742,5
Happy,12743,4
LCB6,12744,5
Collygirl,12745,4
Happy,12746,5
davidvb,12747,3
denny,12748,4
dwade39,12749,4
Alexgsp,12750,4
Hydro,12751,4
Phobia3000,12752,5
Jon12,12753,1
Roger,12754,5
Triman,12755,5
dani,12756,5
Bestbuyer,12757,5
kmshirley,12758,5
Buckeyew,12759,5
Tttt,12760,5
JONESNEWYORK414,12761,5
DPC3,12762,5
DPC3,12763,5
Nick,12764,3
Heather A,12765,5
BlueBuds,12766,5
davepjoneshen,12767,4
TerriD,12768,5
SCL13,12769,4
Janderson10,12770,4
JohnS,12771,1
Rick,12772,5
str4920,12773,5
LARudi,12774,5
agzela,12775,4
Rocky,12776,4
RickR,12777,5
Boschbeliever,12778,5
CellPhoneGuy,12779,5
SamMan,12780,5
MsCapricorn,12781,5
Louavulmike,12782,5
compaq38,12783,3
Diva42,12784,5
Skip,12785,5
Finicky,12786,4
Robbie,12787,5
Jack,12788,1
mlevitin,12789,4
danmiller,12790,5
Jayrock2,12791,4
Cheryl,12792,4
eddylaura,12793,5
Montiel168,12794,5
thoroughlymorgan,12795,5
Rich,12796,4
Saulny,12797,5
Rose7,12798,4
Susie,12799,5
cedriic,12800,5
OfDVine,12801,4
DaveGS,12802,4
Mike,12803,4
samboo,12804,4
Concert,12805,4
Northefist,12806,4
Sig20guy,12807,4
Scottlyn,12808,5
jacoba,12809,5
Brustman,12810,5
Savageks,12811,3
Writer,12812,5
Princess,12813,5
Alexa,12814,4
Pete,12815,5
Good,12816,4
Rickyvic,12817,3
Tapmethis,12818,5
Rick,12819,5
remoteuser13,12820,4
Porsche4me,12821,5
Gamer,12822,4
Ktee,12823,5
LavaBoss,12824,5
PamJK,12825,5
Wgnyfinest,12826,5
katniss,12827,5
Slamajama,12828,4
pneks2001,12829,4
Eaglenut1,12830,5
Eaglenut1,12831,5
Larry,12832,4
da9rich,12833,1
Bigglare,12834,5
DaveinKansas,12835,5
john1427a,12836,4
Kdperry,12837,5
Nibbler,12838,4
steven,12839,5
natick,12840,5
ArmyNINJA,12841,5
Dani,12842,5
MrPhilTX,12843,4
MissJanetLee,12844,5
Tee2222,12845,5
LexieCrews,12846,5
Ram2345,12847,4
Kindler1,12848,3
LoriJ,12849,4
Mawcee,12850,5
Rebecca,12851,5
Jannik,12852,5
ByM. Richards,12853,5
ByCthulhu,12854,5
ByWater Monkey,12855,5
ByASP,12856,5
ByNoVA Music Lover,12857,5
ByA. H.,12858,5
fox4paws,12859,5
jetgrrrl,12860,1
LR Burgess,12861,1
Linda1961,12862,1
Jeff L Howley,12863,1
valkdaddy22502,12864,5
wexn1740,12865,5
williamwoodall7,12866,5
271michaelo,12867,5
juaagost-3,12868,5
Balzon,12869,4
Yeah,12870,5
kiki,12871,4
Goldfish,12872,5
Zigpig,12873,5
david,12874,5
Jimbo,12875,5
SillyGoober,12876,5
KAH123,12877,4
Shin,12878,5
Arney,12879,4
Wonderfrog,12880,5
theLady,12881,5
LeeC,12882,5
Ivan,12883,5
TechLover1992,12884,5
Bluerose,12885,5
BLUSA,12886,5
Highlandlassie,12887,5
coolguy99,12888,5
floridapete,12889,1
Asix,12890,5
Kindlefan,12891,4
opsmgr3774,12892,4
AlexJW,12893,5
rgs02dms25,12894,5
Lisa,12895,5
Joanne,12896,5
Iceling,12897,5
faithanddante,12898,5
Jimmy,12899,5
Paige,12900,5
Carebear,12901,5
uriba1,12902,5
Bug1966,12903,5
Rmpcbj,12904,5
kelly,12905,5
Toolwhiz,12906,5
Bestbuyer16,12907,4
Beckabu,12908,5
RuBaRaMax,12909,5
brandi,12910,5
Silver1,12911,2
Mady,12912,5
Mariazw,12913,5
Sunny,12914,5
PG20,12915,5
NAUIdvr1,12916,5
eirb,12917,5
pamel6,12918,5
Matt,12919,5
Entropy,12920,5
JaiL,12921,5
redwar,12922,5
senna5309,12923,5
cts519,12924,5
Dirtdog,12925,5
Stevmathew,12926,5
panera,12927,5
WhoMe,12928,5
Jeff,12929,4
Freddy,12930,5
Jeff,12931,5
TechWizFL,12932,5
staceyp123,12933,5
Oldredhead71,12934,5
VAponygirl,12935,5
Mardeely,12936,5
Rembrandt,12937,5
Blade,12938,4
Dave,12939,5
mjcatt,12940,5
Dave,12941,5
mcj2a,12942,4
vpavbbm,12943,5
Mike1243,12944,5
Collegestudent,12945,4
TechGuy99,12946,5
mjones,12947,5
Kyoung33,12948,5
gotair3500,12949,5
Carl,12950,5
BBEBEST,12951,5
Alamome1,12952,5
prelude945,12953,5
GoldyFish,12954,5
Nacir,12955,5
valopolis,12956,5
Grkdiesel,12957,5
almosta,12958,4
Skip,12959,5
BestShane,12960,5
mickey,12961,2
Sacjp4,12962,4
Champ,12963,5
marcl,12964,5
susan,12965,3
Neo24,12966,5
SuperRob,12967,5
Strangelove74,12968,4
George,12969,5
Disappointed,12970,1
Smokey,12971,4
Cheryl266,12972,5
DesertRose,12973,4
Goldie,12974,5
JonBOI,12975,5
Fairoasis,12976,5
SMAC,12977,3
